team_fg,team_fga,team_fg_per,result
37.000000007,83.00000000700001,0.4457831325768616,1
36.000000007,73.00000000700001,0.4931506849801087,1
35.000000007,84.00000000700001,0.4166666667152777,0
41.00000000700001,77.00000000700001,0.5324675325100355,1
32.000000007,75.00000000700001,0.42666666672017767,0
37.000000007,76.00000000700001,0.4868421053104223,1
34.000000007,81.00000000700001,0.4197530864698978,0
40.000000007,82.00000000700001,0.48780487809250433,1
37.000000007,76.00000000700001,0.4868421053104223,0
32.000000007,87.00000000700001,0.3678160920048883,0
40.000000007,92.00000000700001,0.43478260873865776,1
29.000000007,86.00000000700001,0.33720930237952945,0
36.000000007,90.00000000700001,0.4000000000466666,1
31.000000007,76.00000000700001,0.40789473689664124,0
35.000000007,94.00000000700001,0.37234042557865543,1
37.000000007,84.00000000700001,0.4404761905228174,0
35.000000007,70.00000000700001,0.5000000000499999,1
40.000000007,83.00000000700001,0.48192771088706626,0
43.000000007,83.00000000700001,0.5180722891972709,1
33.000000007,81.00000000700001,0.40740740745861903,0
35.000000007,84.00000000700001,0.4166666667152777,1
36.000000007,87.00000000700001,0.41379310349544185,0
38.000000007,71.00000000700001,0.5352112676514579,1
41.000000007,82.00000000700001,0.5000000000426829,1
30.000000007,70.00000000700001,0.4285714286285714,0
37.000000007,77.00000000700001,0.4805194805667059,0
38.000000007,81.00000000700001,0.46913580251501286,1
35.000000007,72.00000000700001,0.4861111111610724,1
32.000000007,91.00000000700001,0.3516483516982248,0
40.000000007,78.00000000700001,0.5128205128642339,1
34.000000007,78.00000000700001,0.4358974359480604,0
32.000000007,79.00000000700001,0.40506329119195633,0
40.000000007,95.00000000700001,0.42105263162160655,1
33.000000007,85.00000000700001,0.3882352941680276,0
34.000000007,80.00000000700001,0.4250000000503124,1
43.000000007,113.00000000700001,0.38053097348970155,1
39.000000007,102.00000000700001,0.38235294121885804,0
32.000000007,80.000000007,0.40000000005249997,0
33.000000007,82.00000000700001,0.4024390244412551,1
35.000000007,79.00000000700001,0.44303797473289525,0
34.000000007,80.00000000700001,0.4250000000503124,1
32.000000007,72.00000000700001,0.44444444449845666,1
35.000000007,88.00000000700001,0.3977272727751807,0
40.000000007,70.00000000700001,0.5714285714714284,1
42.000000007,89.00000000700001,0.4719101124010856,0
34.000000007,73.00000000700001,0.46575342470876324,1
30.000000007,79.00000000700001,0.3797468354979971,0
32.000000007,87.00000000700001,0.3678160920048883,0
38.000000007,78.00000000700001,0.4871794872255094,1
30.000000007,84.00000000700001,0.3571428571964285,0
29.000000007,78.00000000700001,0.37179487185124915,1
30.000000007,72.00000000700001,0.4166666667233796,0
38.000000007,82.00000000700001,0.46341463419214746,1
36.000000007,90.00000000700001,0.4000000000466666,0
36.000000007,81.00000000700001,0.4444444444924553,1
30.000000007,79.00000000700001,0.3797468354979971,0
38.000000007,86.00000000700001,0.44186046516170896,1
34.000000007,83.00000000700001,0.4096385542666569,0
40.000000007,73.00000000700001,0.5479452055227997,1
41.000000007,81.00000000700001,0.5061728395488492,1
34.000000007,74.00000000700001,0.4594594595105916,0
30.000000007,65.00000000700001,0.4615384615964496,1
29.000000007,80.00000000700001,0.3625000000557812,0
27.000000007,73.00000000700001,0.36986301375905417,1
33.000000007,83.00000000700001,0.39759036149658866,0
45.000000007,89.00000000700001,0.5056179775669738,1
36.000000007,80.00000000700001,0.4500000000481249,0
41.000000007,80.00000000700001,0.5125000000426562,1
37.000000007000004,85.00000000700001,0.435294117693564,0
41.000000007,76.00000000700001,0.5394736842529431,0
43.000000007,94.00000000700001,0.4574468085510411,1
35.000000007,79.00000000700001,0.44303797473289525,1
30.000000007,83.00000000700001,0.36144578318638404,0
46.000000007,93.00000000700001,0.49462365595201746,1
51.000000007,108.00000000700001,0.47222222225642996,0
38.000000007,87.00000000700001,0.4367816092407186,0
42.00000000700001,77.00000000700001,0.5454545454958678,1
25.000000007,84.00000000700001,0.29761904767757935,0
31.000000007,78.00000000700001,0.39743589748997366,1
26.000000007,72.00000000700001,0.36111111117322525,1
24.000000007,75.00000000700001,0.3200000000634666,0
35.000000007,90.00000000700001,0.38888888893641965,1
31.000000007,74.00000000700001,0.418918918973886,0
41.000000007,84.00000000700001,0.48809523813789674,1
37.000000007,75.00000000700001,0.49333333338062213,0
35.000000007,72.00000000700001,0.4861111111610724,1
36.000000007,77.00000000700001,0.4675324675808736,0
33.000000007,82.00000000700001,0.4024390244412551,0
36.000000007,72.00000000700001,0.500000000048611,1
39.000000007,81.00000000700001,0.4814814815262916,0
39.000000007,78.00000000700001,0.5000000000448717,1
34.000000007,78.00000000700001,0.4358974359480604,0
33.000000007,71.000000007,0.4647887324471335,1
34.000000007,84.00000000700001,0.40476190481150787,0
36.000000007,80.00000000700001,0.4500000000481249,1
35.000000007,77.00000000700001,0.4545454545950412,0
35.000000007,72.00000000700001,0.4861111111610724,1
30.000000007,80.000000007,0.37500000005468753,0
38.000000007,91.00000000700001,0.41758241762721887,1
38.000000007,84.00000000700001,0.4523809524265872,1
31.000000007,81.00000000700001,0.3827160494360615,0
44.000000007,93.00000000700001,0.47311827960955016,1
35.000000007,72.00000000700001,0.4861111111610724,0
35.000000007,73.00000000700001,0.479452054844436,1
25.000000007,84.00000000700001,0.29761904767757935,0
44.000000007,88.00000000700001,0.5000000000397726,1
42.000000007,105.00000000700001,0.4000000000399999,0
35.000000007,75.00000000700001,0.46666666671644436,0
36.000000007,85.00000000700001,0.42352941181217985,1
36.000000007,77.00000000700001,0.4675324675808736,1
37.000000007,88.00000000700001,0.4204545455006456,0
39.000000007,86.00000000700001,0.45348837213750665,1
38.000000007,87.00000000700001,0.4367816092407186,0
44.000000007,89.00000000700001,0.49438202251167773,1
44.000000007,82.00000000700001,0.5365853658932183,0
30.000000007,81.00000000700001,0.37037037042478277,0
39.000000007,83.000000007,0.4698795181169981,1
45.000000007,92.00000000700001,0.4891304348214791,0
42.000000007,89.00000000700001,0.4719101124010856,1
37.000000007,72.00000000700001,0.5138888889361496,0
37.000000007,76.00000000700001,0.4868421053104223,1
43.000000007,85.00000000700001,0.5058823529818685,1
34.000000007,79.00000000700001,0.4303797468859156,0
40.000000007,74.00000000700001,0.5405405405840028,1
33.000000007,78.00000000700001,0.4230769231286981,0
36.000000007,81.00000000700001,0.4444444444924553,0
40.000000007,87.00000000700001,0.4597701149859954,1
41.000000007,88.00000000700001,0.46590909095157534,0
44.000000007,86.00000000700001,0.5116279070164953,1
42.000000007,76.00000000700001,0.5526315789885733,1
39.000000007,85.00000000700001,0.4588235294563321,0
30.000000007,70.00000000700001,0.4285714286285714,0
43.000000007,76.000000007,0.5657894737242036,1
31.000000007,80.00000000700001,0.3875000000535937,1
32.000000007,85.00000000700001,0.37647058828664354,0
38.000000007,74.00000000700001,0.5135135135595323,1
36.000000007,96.00000000700001,0.3750000000455728,0
30.000000007,89.00000000700001,0.3370786517375331,0
37.000000007,75.00000000700001,0.49333333338062213,1
41.000000007,77.00000000700001,0.5324675325100353,0
43.000000007,93.00000000700001,0.46236559143831646,1
38.000000007,71.00000000700001,0.5352112676514579,1
34.000000007,79.00000000700001,0.4303797468859156,0
39.000000007,78.00000000700001,0.5000000000448717,0
47.000000007,88.00000000700001,0.53409090912797,1
31.000000007,82.00000000700001,0.37804878054089824,1
31.000000007,85.00000000700001,0.3647058824052595,0
32.000000007,71.000000007,0.4507042254062686,0
39.000000007,72.00000000700001,0.5416666667112268,1
44.000000007,90.00000000700001,0.4888888889286419,0
46.000000007,85.00000000700001,0.5411764706260207,1
28.000000007,71.00000000700001,0.3943661972428089,0
33.000000007,90.00000000700001,0.36666666671592585,1
43.000000007,82.00000000700001,0.5243902439430398,0
42.000000007,83.00000000700001,0.5060240964272027,1
30.000000007,84.00000000700001,0.3571428571964285,0
34.000000007,80.00000000700001,0.4250000000503124,1
37.000000007,75.00000000700001,0.49333333338062213,0
39.000000007,79.00000000700001,0.4936708861208139,1
36.000000007,75.00000000700001,0.4800000000485332,1
37.000000007,80.00000000700001,0.4625000000470311,0
32.000000007,80.00000000700001,0.4000000000524999,0
38.000000007,80.00000000700001,0.4750000000459374,1
31.000000007,82.00000000700001,0.37804878054089824,0
34.000000007,89.00000000700001,0.38202247195871725,1
44.000000007,93.00000000700001,0.47311827960955016,0
36.000000007,82.00000000700001,0.4390243902917905,1
37.000000007,91.00000000700001,0.4065934066390532,1
37.000000007,86.00000000700001,0.4302325581859112,0
36.000000007,81.00000000700001,0.4444444444924553,1
36.000000007,78.00000000700001,0.4615384615867849,0
40.000000007,85.00000000700001,0.47058823533771615,1
29.000000007,82.00000000700001,0.3536585366405413,0
30.000000007,86.00000000700001,0.34883720935532714,0
37.000000007,92.00000000700001,0.40217391308896494,1
34.000000007,70.000000007,0.48571428576571424,1
31.000000007,87.00000000700001,0.3563218391322499,0
34.000000007,82.00000000700001,0.4146341463914336,0
35.000000007,73.00000000700001,0.479452054844436,1
37.000000007,83.00000000700001,0.4457831325768616,1
29.000000007,69.00000000700001,0.42028985513127487,0
37.000000007,82.00000000700001,0.451219512241969,0
40.000000007,85.00000000700001,0.47058823533771615,1
38.000000007,89.00000000700001,0.42696629217990145,0
40.000000007,92.00000000700001,0.43478260873865776,1
45.000000007,77.00000000700001,0.5844155844533647,1
41.000000007,77.00000000700001,0.5324675325100353,0
37.000000007,80.00000000700001,0.4625000000470311,0
36.000000007,86.00000000700001,0.4186046512101135,1
31.000000007,86.00000000700001,0.3604651163311249,0
35.000000007,86.00000000700001,0.40697674423431573,1
39.000000007,77.00000000700001,0.5064935065383706,0
42.00000000700001,85.00000000700001,0.4941176471004845,1
38.000000007,83.00000000700001,0.4578313253469298,0
40.000000007,75.00000000700001,0.5333333333768888,1
38.000000007,95.00000000700001,0.40000000004421044,0
32.000000007,74.00000000700001,0.4324324324861212,1
39.000000007,92.00000000700001,0.42391304352209347,0
40.000000007,92.00000000700001,0.43478260873865776,1
46.000000007,109.00000000700001,0.4220183486609712,0
41.000000007,86.00000000700001,0.47674418608910213,1
35.000000007,79.00000000700001,0.44303797473289525,1
34.000000007,89.00000000700001,0.38202247195871725,0
40.000000007,93.00000000700001,0.43010752692461546,0
36.000000007,79.00000000700001,0.4556962025798749,1
28.000000007,85.00000000700001,0.32941176476110723,0
36.000000007,83.00000000700001,0.43373493980679334,1
31.000000007,77.00000000700001,0.4025974026517119,0
46.000000007,77.00000000700001,0.597402597439197,1
29.000000007,65.00000000700001,0.4461538462134911,0
44.000000007,81.00000000700001,0.5432098765826855,1
37.000000007,79.00000000700001,0.46835443042685454,0
39.000000007,80.00000000700001,0.4875000000448436,1
29.000000007,72.00000000700001,0.402777777835841,0
34.000000007,73.00000000700001,0.46575342470876324,1
42.000000007,78.00000000700001,0.5384615385029584,1
31.000000007,83.00000000700001,0.3734939759564523,0
35.000000007,80.00000000700001,0.43750000004921863,0
40.000000007,84.00000000700001,0.47619047623412686,1
32.000000007,78.00000000700001,0.41025641030933585,0
36.000000007,78.00000000700001,0.4615384615867849,1
37.000000007,86.00000000700001,0.4302325581859112,0
46.000000007,89.00000000700001,0.5168539326222699,1
41.000000007,83.00000000700001,0.49397590365713445,1
38.000000007,92.00000000700001,0.41304347830552923,0
33.000000007,74.00000000700001,0.44594594599835635,0
38.000000007,75.00000000700001,0.506666666712711,1
37.000000007,87.00000000700001,0.42528735636808024,0
40.000000007,80.00000000700001,0.5000000000437499,1
40.000000007,78.00000000700001,0.5128205128642339,0
44.000000007,90.00000000700001,0.4888888889286419,1
32.000000007,78.00000000700001,0.41025641030933585,0
42.000000007,78.00000000700001,0.5384615385029584,1
40.000000007,80.00000000700001,0.5000000000437499,0
36.000000007,83.00000000700001,0.43373493980679334,1
32.000000007,75.00000000700001,0.42666666672017767,0
38.000000007,75.00000000700001,0.506666666712711,1
40.000000007,82.00000000700001,0.48780487809250433,1
34.000000007,92.00000000700001,0.3695652174392721,0
33.000000007,86.00000000700001,0.3837209302827203,0
33.000000007,78.00000000700001,0.4230769231286981,1
35.000000007,79.00000000700001,0.44303797473289525,0
36.000000007,69.00000000700001,0.5217391304833017,1
32.000000007,82.00000000700001,0.39024390249107666,1
38.000000007,88.00000000700001,0.431818181863378,0
39.000000007,88.00000000700001,0.44318181822611047,1
45.000000007,91.00000000700001,0.4945054945443786,0
32.000000007,79.00000000700001,0.40506329119195633,0
40.000000007,74.00000000700001,0.5405405405840028,1
34.000000007,83.00000000700001,0.4096385542666569,1
34.000000007,93.00000000700001,0.36559139789721345,0
34.000000007,78.00000000700001,0.4358974359480604,0
39.000000007,92.00000000700001,0.42391304352209347,1
33.000000007,85.00000000700001,0.3882352941680276,0
40.000000007,75.00000000700001,0.5333333333768888,1
37.000000007,78.000000007,0.47435897440614727,0
38.000000007,79.00000000700001,0.4810126582738342,1
47.000000007,105.00000000700001,0.44761904765587296,1
41.000000007,90.00000000700001,0.4555555555979011,0
39.000000007,83.00000000700001,0.469879518116998,0
39.000000007,81.00000000700001,0.4814814815262916,1
44.000000007,103.00000000700001,0.4271844660583466,1
40.000000007,110.00000000700001,0.3636363636768594,0
33.000000007,85.00000000700001,0.3882352941680276,0
37.000000007,91.00000000700001,0.4065934066390532,1
39.000000007,85.00000000700001,0.4588235294563321,1
35.000000007,80.00000000700001,0.43750000004921863,0
36.000000007,85.00000000700001,0.42352941181217985,0
42.000000007,80.00000000700001,0.5250000000415624,1
36.000000007,71.00000000700001,0.5070422535697281,1
37.000000007,79.00000000700001,0.46835443042685454,0
31.000000007,76.00000000700001,0.40789473689664124,0
33.000000007,71.00000000700001,0.46478873244713337,1
23.000000007,79.00000000700001,0.29113924056913953,0
40.000000007,78.00000000700001,0.5128205128642339,1
40.000000007,73.00000000700001,0.5479452055227997,0
36.000000007,78.000000007,0.46153846158678496,1
45.000000007,80.00000000700001,0.5625000000382812,1
37.000000007,90.00000000700001,0.4111111111569135,0
37.000000007,79.00000000700001,0.46835443042685454,1
30.000000007,84.00000000700001,0.3571428571964285,0
42.000000007,86.00000000700001,0.48837209306489987,0
44.000000007,83.00000000700001,0.5301204819673391,1
29.000000007,79.00000000700001,0.3670886076510174,1
24.000000007,76.00000000700001,0.3157894737472299,0
37.000000007,81.00000000700001,0.4567901235037341,0
35.000000007,75.00000000700001,0.46666666671644436,1
38.000000007,83.00000000700001,0.4578313253469298,1
37.000000007,84.00000000700001,0.4404761905228174,0
30.000000007,76.00000000700001,0.394736842161011,0
36.000000007,90.00000000700001,0.4000000000466666,1
33.000000007,82.00000000700001,0.4024390244412551,1
32.000000007,75.00000000700001,0.42666666672017767,0
28.000000007,81.00000000700001,0.3456790124022252,0
34.000000007,69.000000007,0.49275362323986555,1
28.000000007,82.00000000700001,0.34146341469036284,0
40.000000007,76.000000007,0.526315789517313,1
31.000000007,82.00000000700001,0.37804878054089824,0
37.000000007,81.00000000700001,0.4567901235037341,1
29.000000007,74.00000000700001,0.3918918919494156,0
38.000000007,80.00000000700001,0.4750000000459374,1
35.000000007,73.000000007,0.4794520548444361,1
33.000000007,72.00000000700001,0.45833333338599525,0
31.000000007,63.000000007,0.4920634921199295,1
31.000000007,73.00000000700001,0.42465753430174513,0
36.000000007,87.00000000700001,0.41379310349544185,0
47.000000007,87.00000000700001,0.5402298850944641,1
44.000000007,84.00000000700001,0.5238095238492062,1
41.000000007,95.00000000700001,0.4315789474103046,0
30.000000007,86.00000000700001,0.34883720935532714,0
31.000000007,71.00000000700001,0.43661971836540364,1
38.000000007,84.00000000700001,0.4523809524265872,0
44.000000007,86.00000000700001,0.5116279070164953,1
36.000000007,80.00000000700001,0.4500000000481249,0
42.000000007,86.00000000700001,0.48837209306489987,1
41.000000007,85.00000000700001,0.4823529412191003,1
38.000000007,78.00000000700001,0.4871794872255094,0
24.000000007,69.00000000700001,0.34782608702268425,0
36.000000007,73.000000007,0.49315068498010883,1
44.000000007000004,86.00000000700001,0.5116279070164954,1
39.000000007,83.00000000700001,0.469879518116998,0
40.000000007,86.00000000700001,0.4651162791133044,0
47.000000007,87.00000000700001,0.5402298850944641,1
29.000000007,72.00000000700001,0.402777777835841,0
34.000000007,85.00000000700001,0.40000000004941166,1
34.000000007,93.00000000700001,0.36559139789721345,0
34.000000007,87.00000000700001,0.3908045977501651,1
35.000000007,78.00000000700001,0.44871794876742266,0
43.000000007,81.00000000700001,0.5308641975714067,1
38.000000007,92.00000000700001,0.41304347830552923,0
39.000000007,75.00000000700001,0.5200000000447998,1
38.000000007,83.00000000700001,0.4578313253469298,1
35.000000007,78.00000000700001,0.44871794876742266,0
37.000000007,85.00000000700001,0.4352941176935639,1
32.000000007,75.00000000700001,0.42666666672017767,0
37.000000007,77.00000000700001,0.4805194805667059,0
39.000000007,81.00000000700001,0.4814814815262916,1
36.000000007,82.00000000700001,0.4390243902917905,0
38.000000007,81.00000000700001,0.46913580251501286,1
46.000000007,94.00000000700001,0.48936170216568575,1
43.000000007,99.00000000700001,0.4343434343834302,0
29.000000007,85.00000000700001,0.3411764706424913,0
38.000000007,93.00000000700001,0.40860215058214816,1
34.000000007,74.00000000700001,0.4594594595105916,0
38.000000007,80.00000000700001,0.4750000000459374,1
48.000000007,94.00000000700001,0.5106382979087821,0
46.000000007,83.00000000700001,0.5542168675074756,1
29.000000007,76.00000000700001,0.38157894742538084,0
47.000000007,86.00000000700001,0.5465116279438885,1
33.000000007,75.00000000700001,0.4400000000522666,0
40.000000007,78.00000000700001,0.5128205128642339,1
34.000000007,82.00000000700001,0.4146341463914336,0
36.000000007,79.00000000700001,0.4556962025798749,1
40.000000007,79.00000000700001,0.5063291139677936,1
30.000000007,81.00000000700001,0.37037037042478277,0
36.000000007,99.00000000700001,0.363636363681359,0
37.000000007,89.00000000700001,0.4157303371246054,1
43.000000007,86.00000000700001,0.5000000000406976,1
36.000000007,86.00000000700001,0.4186046512101135,0
39.000000007,80.00000000700001,0.4875000000448436,0
40.000000007,90.00000000700001,0.44444444448765424,1
43.000000007,92.00000000700001,0.4673913043883506,1
41.000000007,88.00000000700001,0.46590909095157534,0
42.000000007,86.00000000700001,0.48837209306489987,0
40.000000007,85.00000000700001,0.47058823533771615,1
32.000000007,95.00000000700001,0.3368421053120221,0
36.000000007,84.00000000700001,0.4285714286190475,1
40.000000007,92.00000000700001,0.43478260873865776,1
37.000000007,81.00000000700001,0.4567901235037341,0
29.000000007,76.00000000700001,0.38157894742538084,0
43.000000007,82.00000000700001,0.5243902439430398,1
42.000000007,89.00000000700001,0.4719101124010856,1
42.000000007,74.000000007,0.5675675676084733,0
40.000000007,66.00000000700001,0.6060606061023873,1
39.000000007,91.00000000700001,0.42857142861538455,0
29.000000007,80.00000000700001,0.3625000000557812,1
28.000000007,73.00000000700001,0.3835616438947269,0
38.000000007,83.00000000700001,0.4578313253469298,0
38.000000007,101.00000000700001,0.3762376238056072,1
38.000000007,82.00000000700001,0.46341463419214746,0
40.000000007,85.00000000700001,0.47058823533771615,1
41.000000007,77.00000000700001,0.5324675325100353,1
35.000000007,83.00000000700001,0.4216867470367251,0
41.000000007,89.00000000700001,0.4606741573457896,0
38.000000007,79.00000000700001,0.4810126582738342,1
38.000000007,79.00000000700001,0.4810126582738342,0
42.00000000700001,95.00000000700001,0.44210526319900284,1
37.000000007,84.00000000700001,0.4404761905228174,0
41.000000007,78.00000000700001,0.5256410256835962,1
39.000000007,92.00000000700001,0.42391304352209347,1
39.000000007,83.00000000700001,0.469879518116998,0
34.000000007,72.00000000700001,0.47222222227353383,1
31.000000007,85.00000000700001,0.3647058824052595,0
34.000000007,75.00000000700001,0.45333333338435544,1
35.000000007,79.00000000700001,0.44303797473289525,0
34.000000007,79.00000000700001,0.4303797468859156,0
36.000000007,80.00000000700001,0.4500000000481249,1
34.000000007,84.00000000700001,0.40476190481150787,0
45.000000007,90.00000000700001,0.5000000000388888,1
37.000000007,80.00000000700001,0.4625000000470311,1
35.000000007,85.00000000700001,0.4117647059307958,0
35.000000007,86.00000000700001,0.40697674423431573,0
38.000000007,82.00000000700001,0.46341463419214746,1
35.000000007,84.00000000700001,0.4166666667152777,0
40.000000007,85.00000000700001,0.47058823533771615,1
34.000000007,77.00000000700001,0.4415584416092089,0
32.000000007,77.00000000700001,0.41558441563754417,1
41.000000007,91.00000000700001,0.45054945059171586,1
32.000000007,76.00000000700001,0.42105263163227136,0
37.000000007,78.00000000700001,0.47435897440614716,1
34.000000007,85.00000000700001,0.40000000004941166,0
36.000000007,79.00000000700001,0.4556962025798749,0
41.000000007000004,85.00000000700001,0.48235294121910033,1
46.000000007,90.00000000700001,0.5111111111491357,1
37.000000007,87.00000000700001,0.42528735636808024,0
43.000000007,82.00000000700001,0.5243902439430398,1
36.000000007,70.00000000700001,0.5142857143342856,0
38.000000007,86.00000000700001,0.44186046516170896,1
34.000000007,76.00000000700001,0.44736842110353175,0
36.000000007,81.00000000700001,0.4444444444924553,0
38.000000007,94.00000000700001,0.40425531919330004,1
30.000000007,87.00000000700001,0.3448275862596115,0
30.000000007,70.00000000700001,0.4285714286285714,1
36.000000007,72.00000000700001,0.500000000048611,1
36.000000007,75.00000000700001,0.4800000000485332,0
36.000000007,84.00000000700001,0.4285714286190475,0
41.000000007,84.00000000700001,0.48809523813789674,1
35.000000007,81.00000000700001,0.43209876548117654,0
37.000000007,99.00000000700001,0.37373737378165484,1
30.000000007,80.00000000700001,0.3750000000546875,0
32.000000007,79.00000000700001,0.40506329119195633,1
37.000000007,95.00000000700001,0.3894736842555124,0
